source	target	has_mapping	needs_translation
DecreeApproval_VinaToras_InvestInPharmaceuticals		0	0
DecreeApproval_ElenaWerner_InvestInPharmaceuticals		0	0
DecreeApproval_RustyMontoro_InvestInPharmaceuticals		0	0
DecreeApproval_DariaDeRava_InvestInPharmaceuticals		0	0
Royal Decrees Panel		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000DCE2		0	0
Economy_InvestInTimberIndustry		0	0
Rizia/Royal Decrees Panel/Economy Decrees		0	0
-1 Authority
-2 Budget		0	0
RiziaDLC.Resources_Authority <= 0		0	0
Insufficient authority to enact decree		0	0
RiziaDLC.Resources_Budget <= 1		0	0
Insufficient budget to enact decree		0	0
RiziaDLC.Resources_Authority -= 1;
RiziaDLC.Resources_Budget -= 2;
RiziaDLC.Policy_RD_Economy_InvestInTimberIndustry = true;
RiziaDLC.Diplomacy_Wehlen_NegotiatingPower += 1;
RiziaDLC.RoyalDecrees_Passed += 1;
RiziaDLC.RoyalDecrees_Civilian_Passed += 1;
RiziaDLCSupport.Journal_RD_InvestInTimberIndustry = true;
EnableNews("RD_RH_InvestInTimberIndustry");
EnableNews("RD_V_InvestInTimberIndustry");
EnableReport("RD_Zpana_InvestInTimberIndustry");
EnableReport("RD_Jales_InvestInTimberIndustry");
EnableReport("RD_Benievon_InvestInTimberIndustry");
EnableReport("RD_Plavo_InvestInTimberIndustry");
AddTokenStatusImmediately("Rizia_City_Zpana", "Rizia_City_TimberIndustry");
AddTokenStatusImmediately("Rizia_City_Jales", "Rizia_City_TimberIndustry");
AddTokenStatusImmediately("Rizia_City_Benievon", "Rizia_City_TimberIndustry");
AddTokenStatusImmediately("Rizia_City_Plavo", "Rizia_City_TimberIndustry");		0	0
Economy	經濟	1	0
DecreeApproval_HugoToras_InvestInTimberIndustry		0	0
DecreeApproval_AngelicaSazon_InvestInTimberIndustry		0	0
DecreeApproval_AxelReinhart_InvestInTimberIndustry		0	0
DecreeApproval_SalIgnacius_InvestInTimberIndustry		0	0
DecreeApproval_LucitaAzaro_InvestInTimberIndustry		0	0
DecreeApproval_TaddeusAzaro_InvestInTimberIndustry		0	0
DecreeApproval_TitusGordion_InvestInTimberIndustry		0	0
DecreeApproval_RicoToras_InvestInTimberIndustry		0	0
DecreeApproval_LaurentoEsquibel_InvestInTimberIndustry		0	0
DecreeApproval_VinaToras_InvestInTimberIndustry		0	0
DecreeApproval_ElenaWerner_InvestInTimberIndustry		0	0
DecreeApproval_RustyMontoro_InvestInTimberIndustry		0	0
DecreeApproval_DariaDeRava_InvestInTimberIndustry		0	0
Royal Decrees Panel		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100008E000082C9		0	0
Economy_PorteDrazonTourismCampaign		0	0
Rizia/Royal Decrees Panel/Economy Decrees		0	0
-2 Authority
-3 Budget		0	0
RiziaDLC.Resources_Authority <= 1		0	0
Insufficient authority to enact decree		0	0
RiziaDLC.Resources_Budget <= 2		0	0
Insufficient budget to enact decree		0	0
RiziaDLC.Enable_Policy_RD_Economy_PorteDrazonTourismCampaign == true		0	0
RiziaDLC.Resources_Authority -= 2;
RiziaDLC.Resources_Budget -= 3;
RiziaDLC.Country_PublicOpinion += 2;
RiziaDLC.Country_Tourism += 1;
RiziaDLC.Policy_RD_Economy_PorteDrazonTourismCampaign = true;
RiziaDLC.RoyalDecrees_Passed += 1;
AddTokenStatusImmediately("Rizia_City_PorteDrazon", "Progress_Campaign_Tourism");
ScheduleProgress("Progress_Campaign_Tourism", 2);
RiziaDLCSupport.Journal_RD_PorteDrazonTourismCampaign = true;
EnableNews("RD_RH_PorteDrazonTourismCampaign");
EnableNews("RD_V_PorteDrazonTourismCampaign");		0	0
Economy	經濟	1	0
DecreeApproval_HugoToras_PorteDrazonTourismCampaign		0	0
DecreeApproval_AngelicaSazon_PorteDrazonTourismCampaign		0	0
DecreeApproval_AxelReinhart_PorteDrazonTourismCampaign		0	0
DecreeApproval_SalIgnacius_PorteDrazonTourismCampaign		0	0
DecreeApproval_LucitaAzaro_PorteDrazonTourismCampaign		0	0
DecreeApproval_TaddeusAzaro_PorteDrazonTourismCampaign		0	0
DecreeApproval_TitusGordion_PorteDrazonTourismCampaign		0	0
DecreeApproval_RicoToras_PorteDrazonTourismCampaign		0	0
DecreeApproval_LaurentoEsquibel_PorteDrazonTourismCampaign		0	0
DecreeApproval_VinaToras_PorteDrazonTourismCampaign		0	0
DecreeApproval_ElenaWerner_PorteDrazonTourismCampaign		0	0
DecreeApproval_RustyMontoro_PorteDrazonTourismCampaign		0	0
DecreeApproval_DariaDeRava_PorteDrazonTourismCampaign		0	0
Royal Decrees Panel		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100008E00008191		0	0
Economy_PrivatizeCrownLands		0	0
Rizia/Royal Decrees Panel/Economy Decrees		0	0
-3 Authority
+6 Budget		0	0
RiziaDLC.Resources_Authority <= 2		0	0
Insufficient authority to enact decree		0	0
RiziaDLC.Resources_Authority -= 3;
RiziaDLC.Resources_Budget += 6;
RiziaDLC.PersonalValue_BrokeTradition += 1;
RiziaDLC.LeaningValue_ProBusiness += 2;
RiziaDLC.Country_PublicOpinion -= 3;
RiziaDLC.Policy_RD_Economy_PrivatizeCrownLands = true;
RiziaDLC.RoyalDecrees_Passed += 1;
RiziaDLCSupport.Journal_RD_PrivatizeCrownLands = true;
EnableNews("RD_RH_PrivatizeCrownLands");
EnableNews("RD_V_PrivatizeCrownLands");		0	0
Economy	經濟	1	0
DecreeApproval_HugoToras_PrivatizeCrownLands		0	0
DecreeApproval_AngelicaSazon_PrivatizeCrownLands		0	0
DecreeApproval_AxelReinhart_PrivatizeCrownLands		0	0
DecreeApproval_SalIgnacius_PrivatizeCrownLands		0	0
DecreeApproval_LucitaAzaro_PrivatizeCrownLands		0	0
DecreeApproval_TaddeusAzaro_PrivatizeCrownLands		0	0
DecreeApproval_TitusGordion_PrivatizeCrownLands		0	0
DecreeApproval_RicoToras_PrivatizeCrownLands		0	0
DecreeApproval_LaurentoEsquibel_PrivatizeCrownLands		0	0
DecreeApproval_VinaToras_PrivatizeCrownLands		0	0
DecreeApproval_ElenaWerner_PrivatizeCrownLands		0	0
DecreeApproval_RustyMontoro_PrivatizeCrownLands		0	0
DecreeApproval_DariaDeRava_PrivatizeCrownLands		0	0
Royal Decrees Panel		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100008E00002BC7		0	0
Welfare_Misc_AffordableHousingInitiative		0	0
Rizia/Royal Decrees Panel/Welfare Decrees		0	0
-1 Authority
-3 Budget		0	0
RiziaDLC.Resources_Authority <= 0		0	0
Insufficient authority to enact decree		0	0
RiziaDLC.Resources_Budget <= 2		0	0
Insufficient budget to enact decree		0	0
RiziaDLC.Resources_Authority -= 1;
RiziaDLC.Resources_Budget -= 3;
RiziaDLC.Country_PublicOpinion += 1;
RiziaDLC.Policy_RD_Welfare_AffordableHousingInitative = true;
RiziaDLC.RoyalDecrees_Passed += 1;
RiziaDLCSupport.Journal_RD_AffordableHousingInitiative = true;
RiziaDLC.RD_RPPDecreesPassed += 1;
EnableNews("RD_RH_AffordableHousingInitiative");
EnableNews("RD_V_AffordableHousingInitiative");		0	0
Welfare		0	0
DecreeApproval_HugoToras_AffordableHousingInitiative		0	0
DecreeApproval_AngelicaSazon_AffordableHousingInitiative		0	0
DecreeApproval_AxelReinhart_AffordableHousingInitiative		0	0
DecreeApproval_SalIgnacius_AffordableHousingInitiative		0	0
DecreeApproval_LucitaAzaro_AffordableHousingInitiative		0	0
DecreeApproval_TaddeusAzaro_AffordableHousingInitiative		0	0
DecreeApproval_TitusGordion_AffordableHousingInitiative		0	0
DecreeApproval_RicoToras_AffordableHousingInitiative		0	0
DecreeApproval_LaurentoEsquibel_AffordableHousingInitiative		0	0
DecreeApproval_VinaToras_AffordableHousingInitiative		0	0
DecreeApproval_ElenaWerner_AffordableHousingInitiative		0	0
DecreeApproval_RustyMontoro_AffordableHousingInitiative		0	0
DecreeApproval_DariaDeRava_AffordableHousingInitiative		0	0
Royal Decrees Panel		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100008E00002BD3		0	0
Welfare_RightsFreedoms_LaborHandsLegalized		0	0
Rizia/Royal Decrees Panel/Welfare Decrees		0	0
-2 Authority
-2 Budget
-1 Budget Per Turn		0	0
RiziaDLC.Resources_Authority <= 1		0	0
Insufficient authority to enact decree		0	0
RiziaDLC.Resources_Budget <= 1		0	0
Insufficient budget to enact decree		0	0
RiziaDLC.Enable_Policy_RD_Welfare_LaborHandsLegalized == true && RiziaDLC.Decision_Turn08_War_Both_LaborShortage_ForeignWorkersRights == false		0	0
RiziaDLC.Resources_Authority -= 2;
RiziaDLC.Resources_Budget -= 2;
RiziaDLC.Country_PublicOpinion -= 2;
RiziaDLC.LeaningValue_ProBusiness -= 2;
RiziaDLC.LeaningValue_Democratic += 2;
RiziaDLC.Policy_RD_Welfare_LaborHandsLegalized = true;
RiziaDLC.Policy_Law_LaborHands_Restricted = false;
RiziaDLC.RoyalDecrees_Passed += 1;
RiziaDLC.Diplomacy_Wehlen_NegotiatingPower += 2;
RiziaDLC.Diplomacy_Derdia_NegotiatingPower += 1;
RiziaDLCSupport.Journal_RD_LaborHandsLegalized = true;
EnableNews("RD_RH_LaborHandsLegalized");
EnableNews("RD_V_LaborHandsLegalized");		0	0
Welfare		0	0
DecreeApproval_HugoToras_LaborHandsLegalized		0	0
DecreeApproval_AngelicaSazon_LaborHandsLegalized		0	0
DecreeApproval_AxelReinhart_LaborHandsLegalized		0	0
DecreeApproval_SalIgnacius_LaborHandsLegalized		0	0
DecreeApproval_LucitaAzaro_LaborHandsLegalized		0	0
DecreeApproval_TaddeusAzaro_LaborHandsLegalized		0	0
DecreeApproval_TitusGordion_LaborHandsLegalized		0	0
DecreeApproval_RicoToras_LaborHandsLegalized		0	0
DecreeApproval_LaurentoEsquibel_LaborHandsLegalized		0	0
DecreeApproval_VinaToras_LaborHandsLegalized		0	0
DecreeApproval_ElenaWerner_LaborHandsLegalized		0	0
DecreeApproval_RustyMontoro_LaborHandsLegalized		0	0
DecreeApproval_DariaDeRava_LaborHandsLegalized		0	0
Royal Decrees Panel		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100006500007502		0	0
Welfare_Citizenship_NaturalizationForForeigners		0	0
Rizia/Royal Decrees Panel/Welfare Decrees		0	0
-4 Authority
-1 Budget
+100 Manpower Per Turn		0	0
RiziaDLC.Resources_Authority <= 3		0	0
Insufficient authority to enact decree		0	0
RiziaDLC.Resources_Budget <= 0		0	0
Insufficient budget to enact decree		0	0
RiziaDLC.Enable_Policy_RD_Welfare_NaturalizationForForeigners == true		0	0
RiziaDLC.Resources_Authority -= 4;
RiziaDLC.Resources_Budget -= 1;
RiziaDLC.Country_PublicOpinion -= 3;
RiziaDLC.Manpower_Modifier_Recruitment += 100;
RiziaDLC.LeaningValue_Democratic += 2;
RiziaDLC.Country_Tourism += 1;
RiziaDLC.Country_DrugTrade -= 1;
RiziaDLC.Policy_Law_Citizenship_ByBloodRight = false;
RiziaDLC.Policy_RD_Welfare_NaturalizationForForeigners = true;
RiziaDLC.RoyalDecrees_Passed += 1;
RiziaDLCSupport.Journal_RD_NaturalizationForForeigners = true;
EnableNews("RD_RH_NaturalizationForForeigners");
EnableNews("RD_V_NaturalizationForForeigners");		0	0
Welfare		0	0
DecreeApproval_HugoToras_NaturalizationForForeigners		0	0
DecreeApproval_AngelicaSazon_NaturalizationForForeigners		0	0
DecreeApproval_AxelReinhart_NaturalizationForForeigners		0	0
DecreeApproval_SalIgnacius_NaturalizationForForeigners		0	0
DecreeApproval_LucitaAzaro_NaturalizationForForeigners		0	0
DecreeApproval_TaddeusAzaro_NaturalizationForForeigners		0	0
DecreeApproval_TitusGordion_NaturalizationForForeigners		0	0
DecreeApproval_RicoToras_NaturalizationForForeigners		0	0
DecreeApproval_LaurentoEsquibel_NaturalizationForForeigners		0	0
DecreeApproval_VinaToras_NaturalizationForForeigners		0	0
DecreeApproval_ElenaWerner_NaturalizationForForeigners		0	0
DecreeApproval_RustyMontoro_NaturalizationForForeigners		0	0
DecreeApproval_DariaDeRava_NaturalizationForForeigners		0	0
Royal Decrees Panel		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100006500007517		0	0
Welfare_Citizenship_ResidenceWorkPermitMigrants		0	0
Rizia/Royal Decrees Panel/Welfare Decrees		0	0
-3 Authority
-1 Budget		0	0
RiziaDLC.Resources_Authority <= 2		0	0
Insufficient authority to enact decree		0	0
RiziaDLC.Resources_Budget <= 0		0	0
Insufficient budget to enact decree		0	0
RiziaDLC.Resources_Authority -= 3;
RiziaDLC.Resources_Budget -= 1;
RiziaDLC.Country_PublicOpinion -= 2;
RiziaDLC.LeaningValue_Democratic += 1;
RiziaDLC.Country_Tourism += 1;
RiziaDLC.Country_DrugTrade -= 1;
RiziaDLC.Policy_RD_Welfare_ResidenceWorkPermitForMigrants = true;
RiziaDLC.RoyalDecrees_Passed += 1;
RiziaDLCSupport.Journal_RD_ResidenceWorkPermitMigrants = true;
EnableNews("RD_RH_ResidenceWorkPermitMigrants");
EnableNews("RD_V_ResidenceWorkPermitMigrants");		0	0
Welfare		0	0
DecreeApproval_HugoToras_ResidenceWorkPermitMigrants		0	0
DecreeApproval_AngelicaSazon_ResidenceWorkPermitMigrants		0	0
DecreeApproval_AxelReinhart_ResidenceWorkPermitMigrants		0	0
DecreeApproval_SalIgnacius_ResidenceWorkPermitMigrants		0	0
DecreeApproval_LucitaAzaro_ResidenceWorkPermitMigrants		0	0
DecreeApproval_TaddeusAzaro_ResidenceWorkPermitMigrants		0	0
DecreeApproval_TitusGordion_ResidenceWorkPermitMigrants		0	0
DecreeApproval_RicoToras_ResidenceWorkPermitMigrants		0	0
DecreeApproval_LaurentoEsquibel_ResidenceWorkPermitMigrants		0	0
DecreeApproval_VinaToras_ResidenceWorkPermitMigrants		0	0
DecreeApproval_ElenaWerner_ResidenceWorkPermitMigrants		0	0
DecreeApproval_RustyMontoro_ResidenceWorkPermitMigrants		0	0
DecreeApproval_DariaDeRava_ResidenceWorkPermitMigrants		0	0
Royal Decrees Panel		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000752C		0	0
Welfare_Citizenship_WorkersRightsAllIndustries		0	0
Rizia/Royal Decrees Panel/Welfare Decrees		0	0
-2 Authority
-3 Budget
-3 Budget Per Turn		0	0
RiziaDLC.Resources_Authority <= 1		0	0
Insufficient authority to enact decree		0	0
RiziaDLC.Resources_Budget <= 2 ||(RiziaDLC.Resources_Budget <= 2 || RiziaDLC.Resources_BudgetModifiersTotal <= 2)		0	0
Insufficient budget to enact decree		0	0
RiziaDLC.Enable_Policy_RD_Welfare_WorkersRights == true		0	0
RiziaDLC.Resources_Authority -= 2;
RiziaDLC.Resources_Budget -= 3;
RiziaDLC.Country_PublicOpinion += 2;
RiziaDLC.LeaningValue_ProBusiness -= 2;
RiziaDLC.PersonalValue_Malenyevist += 3;
RiziaDLC.Budget_Modifier_WorkRegulationCost -= 3;
RiziaDLC.Policy_RD_Welfare_WorkersRightsAllIndustries = true;
RiziaDLC.RoyalDecrees_Passed += 1;
RiziaDLCSupport.Journal_RD_WorkersRightsAllIndustries = true;
RiziaDLC.RD_RPPDecreesPassed += 1;
EnableNews("RD_RH_WorkersRightsAllIndustries");
EnableNews("RD_V_WorkersRightsAllIndustries");		0	0
Welfare		0	0
DecreeApproval_HugoToras_WorkersRightsAllIndustries		0	0
DecreeApproval_AngelicaSazon_WorkersRightsAllIndustries		0	0
DecreeApproval_AxelReinhart_WorkersRightsAllIndustries		0	0
DecreeApproval_SalIgnacius_WorkersRightsAllIndustries		0	0
DecreeApproval_LucitaAzaro_WorkersRightsAllIndustries		0	0
DecreeApproval_TaddeusAzaro_WorkersRightsAllIndustries		0	0
DecreeApproval_TitusGordion_WorkersRightsAllIndustries		0	0
DecreeApproval_RicoToras_WorkersRightsAllIndustries		0	0
DecreeApproval_LaurentoEsquibel_WorkersRightsAllIndustries		0	0
DecreeApproval_VinaToras_WorkersRightsAllIndustries		0	0
DecreeApproval_ElenaWerner_WorkersRightsAllIndustries		0	0
DecreeApproval_RustyMontoro_WorkersRightsAllIndustries		0	0
DecreeApproval_DariaDeRava_WorkersRightsAllIndustries		0	0
Royal Decrees Panel		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x01000065000075E0		0	0
Welfare_HealthEducation_IncreaseWelfareFunding		0	0
Rizia/Royal Decrees Panel/Welfare Decrees		0	0
-2 Authority
-4 Budget
-3 Budget Per Turn
-1 Administrative Balance		0	0
RiziaDLC.Resources_Authority <= 1		0	0
Insufficient authority to enact decree		0	0
RiziaDLC.Resources_Budget <= 3		0	0
Insufficient budget to enact decree		0	0
RiziaDLC.Resources_BudgetModifiersTotal <= 2 && RiziaDLC.Resources_Budget <= 2		0	0
Insufficient treasury revenues to enact decree		0	0
RiziaDLC.Enable_Policy_RD_Welfare_IncreasedWelfareFunding == true		0	0
RiziaDLC.Resources_Authority -= 2;
RiziaDLC.Resources_Budget -= 4;
RiziaDLC.Country_PublicOpinion += 3;
RiziaDLC.Budget_Modifier_AdministrativeBalanceSheet -= 1;
RiziaDLC.Policy_RD_Welfare_IncreasedHealthEducationFunds = true;
RiziaDLC.RoyalDecrees_Passed += 1;
RiziaDLCSupport.Journal_RD_IncreaseWelfareFunding = true;
EnableNews("RD_RH_IncreaseWelfareFunding");
EnableNews("RD_V_IncreaseWelfareFunding");		0	0
Welfare		0	0
DecreeApproval_HugoToras_IncreaseWelfareFunding		0	0
DecreeApproval_AngelicaSazon_IncreaseWelfareFunding		0	0
DecreeApproval_AxelReinhart_IncreaseWelfareFunding		0	0
DecreeApproval_SalIgnacius_IncreaseWelfareFunding		0	0
DecreeApproval_LucitaAzaro_IncreaseWelfareFunding		0	0
DecreeApproval_TaddeusAzaro_IncreaseWelfareFunding		0	0
DecreeApproval_TitusGordion_IncreaseWelfareFunding		0	0
DecreeApproval_RicoToras_IncreaseWelfareFunding		0	0
DecreeApproval_LaurentoEsquibel_IncreaseWelfareFunding		0	0
DecreeApproval_VinaToras_IncreaseWelfareFunding		0	0
DecreeApproval_ElenaWerner_IncreaseWelfareFunding		0	0
DecreeApproval_RustyMontoro_IncreaseWelfareFunding		0	0
DecreeApproval_DariaDeRava_IncreaseWelfareFunding		0	0
Royal Decrees Panel		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100006500007568		0	0
Welfare_HumanRights_AllowFreePress		0	0
Rizia/Royal Decrees Panel/Welfare Decrees		0	0
-3 Authority		0	0
The Grand Vizier wants to speak with you before you sign this decree.		0	0
RiziaDLC.Resources_Authority <= 2		0	0
Insufficient authority to enact decree		0	0
RiziaDLC.Enable_Policy_RD_Welfare_FreePress == true && RiziaDLC.Policy_RD_Welfare_FreePress == false && RiziaDLC.Policy_RD_Welfare_FreePressRevoked == false		0	0
RiziaDLC.Resources_Authority -= 3;
RiziaDLC.PersonalValue_BrokeTradition += 1;
RiziaDLC.Country_PublicOpinion += 1;
RiziaDLC.LeaningValue_Democratic += 2;
RiziaDLC.Policy_RD_Welfare_FreePress = true;
RiziaDLC.Policy_Law_Media_State = false;
RiziaDLCSupport.Journal_RD_AllowFreePress = true;
RiziaDLC.Situation_Law_Media_Censored = false;
RiziaDLC.Situation_Law_Media_SomeFreedom = true;
RiziaDLC.RoyalDecrees_Passed += 1;
RiziaDLC.RD_RPPDecreesPassed += 1;
EnableNews("RD_V_AllowFreePress");
EnableNews("RD_RH_AllowFreePress");
EnableCodexEntry("Organisations_Misc_VoiceOfRizia");		0	0
Welfare		0	0
DecreeApproval_HugoToras_AllowFreePress		0	0
DecreeApproval_AngelicaSazon_AllowFreePress		0	0
DecreeApproval_AxelReinhart_AllowFreePress		0	0
DecreeApproval_SalIgnacius_AllowFreePress		0	0
DecreeApproval_LucitaAzaro_AllowFreePress		0	0
DecreeApproval_TaddeusAzaro_AllowFreePress		0	0
DecreeApproval_TitusGordion_AllowFreePress		0	0
DecreeApproval_RicoToras_AllowFreePress		0	0
DecreeApproval_LaurentoEsquibel_AllowFreePress		0	0
DecreeApproval_VinaToras_AllowFreePress		0	0
DecreeApproval_ElenaWerner_AllowFreePress		0	0
DecreeApproval_RustyMontoro_AllowFreePress		0	0
DecreeApproval_DariaDeRava_AllowFreePress		0	0
Royal Decrees Panel		0	0
RiziaDLC.Hugo_Resigned == false && RiziaDLCSetup.CurrentTurn < 10		0	0
Floating_Hugo_RoyalDecreeCounsel		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x0100006500007554		0	0
Welfare_HumanRights_DecriminalizeHomosexuality		0	0
Rizia/Royal Decrees Panel/Welfare Decrees		0	0
-4 Authority		0	0
The Grand Vizier wants to speak with you before you sign this decree.		0	0
RiziaDLC.Resources_Authority <= 3		0	0
Insufficient authority to enact decree		0	0
RiziaDLC.Enable_Policy_RD_Welfare_DecriminalizeHomosexuality == true && RiziaDLC.Religious_WruhecsGuardians_Sal == false		0	0
RiziaDLC.Resources_Authority -= 4;
RiziaDLC.PersonalValue_BrokeTradition += 1;
RiziaDLC.PersonalValue_Religious -= 3;
RiziaDLC.Country_PublicOpinion -= 3;
RiziaDLC.LeaningValue_Democratic += 1;
RiziaDLC.Policy_RD_Welfare_DecriminalizeHomosexuality = true;
RiziaDLC.Policy_Law_Homosexuality_Banned = false;
RiziaDLC.Diplomacy_Derdia_NegotiatingPower += 1;
RiziaDLC.Diplomacy_Morella_NegotiatingPower += 1;
RiziaDLC.Diplomacy_Wehlen_NegotiatingPower -= 1;
RiziaDLC.Diplomacy_Rumburg_NegotiatingPower -= 1;
RiziaDLCSupport.Journal_RD_DecriminalizeHomosexuality = true;
RiziaDLC.RoyalDecrees_Passed += 1;
EnableNews("RD_RH_DecriminalizeHomosexuality_Gossip");
EnableNews("RD_RH_DecriminalizeHomosexuality");
EnableNews("RD_V_DecriminalizeHomosexuality");		0	0
Welfare		0	0
DecreeApproval_HugoToras_DecriminalizeHomosexuality		0	0
DecreeApproval_AngelicaSazon_DecriminalizeHomosexuality		0	0
DecreeApproval_AxelReinhart_DecriminalizeHomosexuality		0	0
DecreeApproval_SalIgnacius_DecriminalizeHomosexuality		0	0
DecreeApproval_LucitaAzaro_DecriminalizeHomosexuality		0	0
DecreeApproval_TaddeusAzaro_DecriminalizeHomosexuality		0	0
DecreeApproval_TitusGordion_DecriminalizeHomosexuality		0	0
DecreeApproval_RicoToras_DecriminalizeHomosexuality		0	0
DecreeApproval_LaurentoEsquibel_DecriminalizeHomosexuality		0	0
DecreeApproval_VinaToras_DecriminalizeHomosexuality		0	0
DecreeApproval_ElenaWerner_DecriminalizeHomosexuality		0	0
DecreeApproval_RustyMontoro_DecriminalizeHomosexuality		0	0
DecreeApproval_DariaDeRava_DecriminalizeHomosexuality		0	0
Royal Decrees Panel		0	0
RiziaDLC.Hugo_Resigned == false && RiziaDLCSetup.CurrentTurn < 10		0	0
Floating_Hugo_RoyalDecreeCounsel		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x010000650000757C		0	0
Welfare_HumanRights_RemoveDeathPenalty		0	0
Rizia/Royal Decrees Panel/Welfare Decrees		0	0
-2 Authority
-1 Budget		0	0
RiziaDLC.Resources_Authority <= 1		0	0
Insufficient authority to enact decree		0	0
RiziaDLC.Resources_Budget <= 0		0	0
Insufficient budget to enact decree		0	0
RiziaDLC.Resources_Authority -= 2;
RiziaDLC.Resources_Budget -= 1;
RiziaDLC.LeaningValue_Democratic += 1;
RiziaDLC.Country_PublicOpinion += 1;
RiziaDLC.Policy_RD_Welfare_RemoveDeathPenalty = true;
RiziaDLC.Policy_Law_CapitalPunishment_Legal = false;
RiziaDLCSupport.Journal_RD_RemoveDeathPenalty = true;
RiziaDLC.RoyalDecrees_Passed += 1;
EnableNews("RD_RH_RemoveDeathPenalty");
EnableNews("RD_V_RemoveDeathPenalty");		0	0
Welfare		0	0
DecreeApproval_HugoToras_RemoveDeathPenalty		0	0
DecreeApproval_AngelicaSazon_RemoveDeathPenalty		0	0
DecreeApproval_AxelReinhart_RemoveDeathPenalty		0	0
DecreeApproval_SalIgnacius_RemoveDeathPenalty		0	0
DecreeApproval_LucitaAzaro_RemoveDeathPenalty		0	0
DecreeApproval_TaddeusAzaro_RemoveDeathPenalty		0	0
DecreeApproval_TitusGordion_RemoveDeathPenalty		0	0
DecreeApproval_RicoToras_RemoveDeathPenalty		0	0
DecreeApproval_LaurentoEsquibel_RemoveDeathPenalty		0	0
DecreeApproval_VinaToras_RemoveDeathPenalty		0	0
DecreeApproval_ElenaWerner_RemoveDeathPenalty		0	0
DecreeApproval_RustyMontoro_RemoveDeathPenalty		0	0
DecreeApproval_DariaDeRava_RemoveDeathPenalty		0	0
Royal Decrees Panel		0	0
AppBundle_Rizia		0	0
StoryPack_Rizia		0	0
0x01000065000075CC		0	0
